date,country,marketing_channel,signups,kyc_init,kyc_complete,card_activation,first_transaction
9/8/19,IRL,paid social,92,71,53,50,35
9/8/19,DEU,partnership,100,70,59,42,31
9/8/19,EST,app store,92,80,56,49,34
9/8/19,IRL,paid social,97,71,57,42,34
9/8/19,EST,other organic,95,79,50,44,34
9/8/19,DEU,affiliate,93,79,54,49,31
9/8/19,GRC,direct,96,74,58,49,30
9/8/19,DEU,organic search,99,78,58,42,31
9/8/19,ESP,other organic,100,80,58,42,31
9/8/19,PRT,other organic,95,73,52,43,35
9/8/19,FRA,direct,98,80,55,46,36
9/8/19,SVK,direct,90,76,59,44,34
9/9/19,IRL,paid social,97,73,60,42,39
9/9/19,ESP,friend referral,93,71,50,50,35
9/9/19,EST,direct,99,71,53,44,34
9/9/19,BEL,direct,96,75,53,42,35
9/9/19,BEL,paid search,94,78,59,42,40
9/9/19,PRT,app store,94,71,52,44,30
9/9/19,EST,paid social,90,78,55,47,36
9/9/19,IRL,app store,97,77,58,44,38
9/9/19,PRT,app store,97,78,55,40,38
9/9/19,IRL,organic search,98,80,51,50,38
9/9/19,EST,other organic,93,71,53,42,30
9/9/19,BEL,organic search,91,76,51,46,39
9/9/19,PRT,other organic,92,71,55,45,31
9/9/19,BEL,friend referral,99,80,55,50,34
9/10/19,ESP,other organic,96,76,52,49,38
9/10/19,EST,partnership,96,76,52,47,40
9/10/19,SVK,app store,99,76,54,49,37
9/10/19,ESP,organic search,98,77,59,50,40
9/10/19,EST,direct,91,76,52,44,36
9/11/19,GRC,other organic,99,72,56,46,36
9/11/19,IRL,partnership,98,76,54,45,37
9/11/19,POL,partnership,90,78,50,46,38
9/11/19,ITA,other organic,90,70,53,43,39
9/11/19,SVK,paid search,90,72,53,49,31
9/11/19,EST,paid search,94,71,55,46,33
9/11/19,DEU,organic search,96,76,55,45,35
9/11/19,ESP,affiliate,97,71,59,50,40
9/11/19,ITA,paid search,97,79,57,47,36
9/11/19,SVK,paid social,91,71,56,49,37
9/11/19,ITA,affiliate,99,77,51,40,37
9/11/19,ESP,paid search,95,78,53,50,37
9/11/19,DEU,friend referral,90,75,52,48,35
9/11/19,FRA,organic search,94,72,50,47,30
9/11/19,ESP,friend referral,94,80,54,43,30
9/11/19,IRL,organic search,93,71,57,45,30
9/12/19,ESP,direct,100,72,59,48,38
9/12/19,SVK,paid social,94,72,58,40,36
9/12/19,BEL,other organic,90,75,50,47,36
9/12/19,IRL,paid social,94,80,54,42,30
9/12/19,FRA,app store,99,76,55,46,30
9/12/19,PRT,paid search,90,72,53,49,39
9/12/19,ESP,display,91,76,58,43,40
9/12/19,BEL,paid social,93,75,60,42,34
9/12/19,SVK,organic search,91,70,53,49,37
9/12/19,PRT,direct,93,75,56,42,36
9/12/19,DEU,paid search,91,74,54,40,36
9/12/19,PRT,app store,92,79,60,44,39
9/12/19,SVK,paid search,93,77,56,50,37
9/12/19,FRA,affiliate,92,72,59,46,30
9/13/19,SVK,other organic,100,76,53,49,38
9/13/19,GRC,paid search,97,78,57,50,31
9/13/19,FRA,paid social,100,77,55,49,34
9/13/19,DEU,display,90,74,55,47,39
9/13/19,GRC,paid social,96,75,53,44,38
9/13/19,FRA,paid social,90,79,60,47,35
9/13/19,BEL,direct,90,79,50,45,36
9/13/19,BEL,other organic,100,71,51,45,37
9/14/19,POL,paid search,95,78,56,40,31
9/14/19,FRA,affiliate,95,71,53,44,31
9/14/19,EST,partnership,98,74,56,49,35
9/14/19,IRL,other organic,100,73,55,42,39
9/14/19,ITA,organic search,92,77,55,42,37
9/14/19,IRL,affiliate,97,75,59,49,35
9/14/19,PRT,paid social,95,77,60,45,36
9/14/19,EST,organic search,99,79,54,50,40
9/14/19,EST,other organic,97,78,58,49,34
9/15/19,DEU,paid social,95,76,56,42,30
9/15/19,PRT,friend referral,97,78,59,49,36
9/15/19,IRL,paid search,98,78,54,49,30
9/15/19,ESP,app store,97,74,53,44,38
9/15/19,ESP,organic search,93,71,51,46,32
9/15/19,FRA,display,99,79,50,44,39
9/15/19,BEL,other organic,95,71,58,48,35
9/15/19,DEU,paid social,92,78,57,41,39
9/15/19,GRC,paid search,94,76,54,42,39
9/15/19,BEL,direct,95,76,51,40,33
9/15/19,ESP,organic search,90,70,50,46,40
9/16/19,NOR,friend referral,93,76,54,44,36
9/16/19,NOR,other organic,98,75,57,49,31
9/16/19,BEL,display,98,73,53,44,40
9/16/19,PRT,brand influencer,96,75,55,44,34
9/16/19,DEU,other organic,99,74,52,47,38
9/16/19,GRC,paid social,91,80,58,42,32
9/16/19,SVK,friend referral,99,77,57,41,40
9/16/19,GRC,direct,96,79,50,47,30
9/16/19,ITA,paid search,91,78,55,48,31
9/16/19,ITA,display,96,70,60,42,40
9/16/19,FRA,affiliate,90,73,52,40,36
9/16/19,SVK,affiliate,92,76,53,46,38
9/16/19,ITA,other organic,96,79,59,48,38
9/16/19,PRT,app store,92,75,56,42,38
9/16/19,PRT,paid search,95,71,50,46,30
9/17/19,GRC,affiliate,100,70,58,49,33
9/17/19,ESP,app store,90,74,58,50,35
9/17/19,ESP,brand influencer,95,78,58,48,30
9/17/19,ESP,display,93,75,57,47,37
9/17/19,ESP,organic search,95,80,59,41,39
9/17/19,IRL,paid search,92,75,59,42,39
9/17/19,EST,app store,92,77,59,41,31
9/17/19,BEL,other organic,95,76,59,44,40
9/17/19,PRT,other organic,91,79,53,45,40
9/17/19,GRC,paid social,97,72,54,40,31
9/17/19,SVK,direct,97,71,57,41,35
9/18/19,SVK,affiliate,92,76,53,49,35
9/18/19,FRA,brand influencer,97,76,59,46,39
9/18/19,ESP,paid search,91,77,55,41,40
9/18/19,IRL,paid search,97,75,58,46,34
9/18/19,BEL,other organic,94,79,58,48,35
9/18/19,PRT,paid social,93,70,51,42,32
9/18/19,ITA,app store,90,76,51,48,40
9/18/19,EST,other organic,100,77,52,43,39
9/18/19,IRL,direct,100,73,56,48,30
9/18/19,ESP,affiliate,90,76,58,45,37
9/18/19,SVK,friend referral,98,70,53,43,32
9/18/19,EST,paid search,94,73,56,46,39
9/18/19,IRL,organic search,91,80,52,46,33
9/18/19,DEU,app store,90,76,54,47,38
9/18/19,BEL,friend referral,99,74,51,50,38
9/18/19,FRA,direct,91,77,52,43,31
9/18/19,EST,other organic,92,80,50,50,37
9/18/19,GRC,other organic,99,75,53,46,32
9/18/19,SVK,paid search,99,76,51,42,36
9/19/19,BEL,other organic,92,70,57,41,40
9/19/19,ITA,other organic,98,72,53,50,32
9/19/19,PRT,paid search,91,77,52,40,39
9/19/19,IRL,direct,97,79,52,42,40
9/19/19,FRA,paid social,97,79,59,49,38
9/20/19,BEL,other organic,94,78,51,41,39
9/20/19,ESP,friend referral,91,79,51,43,40
9/20/19,ESP,paid search,97,71,55,43,37
9/20/19,BEL,brand influencer,99,76,56,45,30
9/20/19,EST,paid social,98,74,58,41,37
9/20/19,BEL,friend referral,100,77,53,50,37
9/20/19,FRA,paid social,91,79,51,44,33
9/20/19,ITA,paid social,98,74,60,45,33
9/20/19,BEL,paid search,99,73,60,44,36
9/20/19,ITA,paid search,90,76,50,46,35
9/20/19,DEU,paid social,92,73,60,48,40
9/20/19,ITA,friend referral,95,76,58,48,34
9/20/19,ESP,direct,99,75,56,45,33
9/20/19,DEU,affiliate,96,78,56,41,33
9/20/19,EST,organic search,96,79,57,45,34
9/21/19,GRC,other organic,97,71,60,47,37
9/21/19,FRA,affiliate,95,70,59,41,37
9/21/19,PRT,paid social,98,73,58,45,36
9/21/19,PRT,brand influencer,99,79,59,48,37
9/21/19,DEU,affiliate,100,71,54,47,34
9/21/19,IRL,paid social,96,72,57,49,37
9/21/19,ITA,app store,94,76,53,42,31
9/21/19,GRC,friend referral,92,77,55,40,40
9/21/19,SVK,other organic,95,76,60,44,40
9/21/19,ESP,app store,93,80,60,42,39
9/21/19,FRA,organic search,95,71,53,48,34
9/21/19,ITA,paid search,100,74,59,45,39
9/22/19,IRL,app store,99,70,58,45,38
9/22/19,EST,friend referral,95,74,59,42,35
9/22/19,POL,organic search,94,74,52,45,34
9/22/19,EST,paid social,92,70,50,50,32
9/22/19,ESP,direct,97,78,54,47,32
9/22/19,ESP,other organic,97,79,59,43,38
9/22/19,IRL,organic search,99,71,60,50,38
9/22/19,ESP,paid search,95,78,60,43,34
9/22/19,FRA,paid social,97,77,59,49,30
9/22/19,BEL,affiliate,94,72,59,41,30
9/22/19,SVK,other organic,95,77,54,43,32
9/22/19,GRC,paid social,96,75,51,48,36
9/23/19,EST,paid social,98,78,53,40,40
9/23/19,FRA,direct,92,74,55,40,39
9/23/19,GRC,organic search,95,76,56,44,38
9/23/19,NOR,friend referral,98,80,50,48,34
9/23/19,DEU,display,96,80,53,44,40
9/23/19,ITA,other organic,93,79,55,40,31
9/23/19,IRL,other organic,99,70,58,47,35
9/23/19,GRC,app store,94,75,58,40,37
9/23/19,FRA,app store,93,72,54,45,32
9/23/19,ITA,friend referral,93,77,51,41,40
9/23/19,FRA,display,98,77,51,42,33
9/23/19,ESP,paid search,90,75,52,46,36
9/23/19,FRA,organic search,98,80,54,46,37
9/23/19,FRA,organic search,97,71,51,45,39
9/23/19,SVK,organic search,95,75,55,49,36
9/23/19,SVK,paid social,93,79,56,42,39
9/23/19,BEL,other organic,97,70,53,44,32
9/24/19,DEU,display,98,77,51,48,30
9/24/19,ESP,affiliate,99,77,55,47,30
9/24/19,POL,other organic,98,80,56,44,33
9/24/19,ITA,partnership,97,72,50,41,40
9/24/19,FRA,friend referral,100,75,55,46,35
9/24/19,BEL,direct,98,80,54,44,32
9/24/19,ITA,organic search,94,79,53,41,36
9/24/19,BEL,paid social,93,78,54,48,35
9/24/19,SVK,paid search,98,70,58,47,38
9/24/19,DEU,direct,90,78,60,47,40
9/24/19,IRL,friend referral,90,75,59,47,31
9/24/19,DEU,paid social,99,72,56,50,35
9/25/19,ITA,brand influencer,96,71,56,43,39
9/25/19,BEL,other organic,98,77,54,44,34
9/25/19,ESP,brand influencer,99,78,50,48,30
9/25/19,SVK,app store,93,74,53,40,35
9/25/19,FRA,other organic,97,76,51,40,30
9/25/19,DEU,display,97,80,53,40,30
9/25/19,DEU,organic search,90,78,53,45,30
9/25/19,GRC,other organic,95,78,52,48,34
9/25/19,ITA,friend referral,99,74,53,47,35
9/26/19,GRC,app store,90,75,55,41,37
9/26/19,FRA,organic search,94,78,57,40,35
9/26/19,POL,paid search,91,70,59,50,39
9/26/19,FRA,direct,95,76,59,49,39
9/26/19,SVK,affiliate,97,71,53,42,30
9/26/19,GRC,app store,94,77,52,44,32
9/26/19,GRC,paid search,98,72,53,48,31
9/26/19,PRT,organic search,91,76,56,47,30
9/26/19,FRA,friend referral,96,76,53,45,32
9/26/19,ESP,app store,98,80,54,45,31
9/26/19,ITA,affiliate,99,70,51,44,40
9/26/19,GRC,app store,92,75,54,40,36
9/26/19,GRC,direct,93,78,53,43,38
9/26/19,DEU,paid search,93,70,57,42,33
9/26/19,DEU,organic search,98,70,50,47,40
9/27/19,GRC,paid social,94,76,50,50,37
9/27/19,SVK,friend referral,98,76,57,46,34
9/27/19,IRL,direct,92,80,51,45,33
9/27/19,IRL,app store,96,70,52,47,33
9/27/19,FRA,other organic,91,75,59,42,40
9/27/19,GRC,paid search,99,78,60,43,31
9/27/19,SVK,other organic,99,79,52,43,38
9/27/19,GRC,affiliate,98,79,59,50,40
9/27/19,ESP,paid search,96,70,56,49,38
9/27/19,EST,other organic,95,73,59,50,32
9/27/19,DEU,app store,91,72,60,45,30
9/27/19,FRA,paid social,98,73,55,44,35
9/27/19,PRT,direct,92,73,50,46,35
9/27/19,GRC,paid search,100,71,55,50,36
9/27/19,FRA,other organic,94,78,51,44,31
9/28/19,ITA,brand influencer,97,72,53,43,32
9/28/19,POL,paid search,99,73,50,49,37
9/28/19,IRL,organic search,93,73,56,46,35
9/28/19,PRT,app store,99,77,58,48,35
9/28/19,GRC,affiliate,100,71,58,41,38
9/28/19,IRL,friend referral,100,77,51,40,31
9/28/19,FRA,friend referral,99,77,58,50,40
9/28/19,PRT,paid search,94,78,55,50,31
9/28/19,ITA,paid search,100,80,52,43,40
9/29/19,SVK,organic search,98,70,60,42,37
9/29/19,IRL,organic search,100,77,50,43,30
9/29/19,EST,organic search,100,78,56,41,32
9/29/19,ITA,brand influencer,93,75,57,47,37
9/29/19,IRL,partnership,96,76,57,45,36
9/29/19,GRC,paid search,96,73,59,49,32
9/29/19,SVK,organic search,99,75,57,50,40
9/29/19,FRA,affiliate,92,72,54,48,34
9/29/19,ESP,affiliate,97,70,51,43,36
9/29/19,PRT,direct,90,75,53,42,38
9/29/19,BEL,other organic,91,80,58,50,39
9/29/19,BEL,friend referral,97,75,60,47,39
9/29/19,ITA,brand influencer,98,78,57,44,34
9/29/19,GRC,organic search,96,72,51,43,33
9/29/19,FRA,app store,96,74,50,44,32
9/29/19,EST,paid search,93,74,53,47,38
9/29/19,PRT,paid search,93,74,52,40,40
9/30/19,NOR,paid social,92,71,54,44,33
9/30/19,POL,partnership,100,74,52,43,35
9/30/19,DEU,other organic,97,70,54,45,37
9/30/19,SVK,other organic,92,80,52,45,39
9/30/19,POL,paid search,98,78,58,50,31
9/30/19,ITA,friend referral,97,75,50,49,33
9/30/19,DEU,paid search,95,79,54,41,36
9/30/19,BEL,app store,91,72,51,49,35
9/30/19,ITA,brand influencer,90,74,58,40,31
9/30/19,ITA,other organic,94,80,50,40,35
9/30/19,BEL,direct,98,75,55,42,31
9/30/19,DEU,display,96,77,57,42,39
9/30/19,FRA,affiliate,98,75,56,41,34
10/1/19,ESP,paid social,94,77,56,40,32
10/1/19,EST,friend referral,97,79,57,41,30
10/1/19,GRC,other organic,100,80,55,44,35
10/1/19,ESP,paid search,94,77,57,40,36
10/1/19,ITA,paid search,95,77,51,46,33
10/1/19,EST,friend referral,90,76,54,46,30
10/2/19,NOR,paid social,91,74,55,44,38
10/2/19,IRL,organic search,92,75,56,50,40
10/2/19,BEL,friend referral,99,79,58,40,39
10/2/19,BEL,display,90,75,56,40,30
10/2/19,EST,organic search,100,76,54,48,35
10/2/19,ESP,friend referral,97,74,53,42,36
10/2/19,ESP,friend referral,95,75,60,45,34
10/2/19,EST,app store,90,80,52,49,37
10/2/19,BEL,other organic,100,77,55,49,31
10/2/19,BEL,organic search,95,76,52,44,35
10/2/19,PRT,direct,99,74,51,44,30
10/2/19,DEU,app store,90,78,55,47,35
10/3/19,DEU,paid social,97,73,60,43,32
10/3/19,SVK,paid search,99,77,56,43,30
10/3/19,FRA,other organic,92,79,60,45,33
10/3/19,ESP,display,91,78,50,43,34
10/3/19,SVK,paid social,93,74,57,45,31
10/3/19,GRC,app store,92,74,60,49,34
10/3/19,ITA,paid search,93,74,53,50,39
10/3/19,FRA,friend referral,90,75,60,49,34
10/3/19,SVK,paid social,95,77,51,42,31
10/3/19,SVK,direct,96,78,60,47,32
10/3/19,PRT,organic search,100,74,60,50,38
10/3/19,PRT,direct,96,78,54,44,30
10/4/19,ESP,brand influencer,96,73,58,49,31
10/4/19,BEL,partnership,96,70,55,48,33
10/4/19,SVK,organic search,95,76,51,44,34
10/4/19,IRL,organic search,91,72,58,49,38
10/4/19,SVK,organic search,95,79,52,41,39
10/4/19,ESP,affiliate,98,78,50,41,37
10/4/19,EST,paid search,90,70,50,42,31
10/4/19,FRA,display,93,78,50,43,36
10/4/19,ITA,direct,90,77,56,40,39
10/4/19,DEU,paid social,93,70,53,46,40
10/4/19,DEU,app store,94,75,52,45,31
10/4/19,ITA,app store,99,71,58,43,39
10/4/19,EST,direct,90,79,56,42,32
10/4/19,EST,organic search,90,80,60,43,31
10/4/19,FRA,app store,94,70,57,42,40
10/5/19,GRC,paid social,92,76,57,48,38
10/5/19,IRL,display,99,74,56,50,38
10/5/19,ITA,display,95,80,57,45,35
10/5/19,DEU,paid search,96,76,52,46,35
10/5/19,ITA,paid social,97,75,52,45,34
10/5/19,BEL,paid social,90,78,50,40,33
10/5/19,ITA,paid social,93,76,59,40,37
10/6/19,GRC,partnership,93,74,52,41,36
10/6/19,IRL,organic search,99,79,51,47,35
10/6/19,GRC,direct,100,80,52,43,30
10/6/19,DEU,brand influencer,100,72,59,49,34
10/6/19,PRT,paid social,96,77,56,40,39
10/6/19,FRA,app store,90,77,51,46,37
10/6/19,FRA,paid social,90,75,57,48,31
10/6/19,SVK,other organic,100,70,58,42,32
10/6/19,EST,paid social,90,79,51,40,32
10/6/19,ITA,paid search,94,80,51,49,40
10/6/19,PRT,direct,96,76,57,49,34
10/6/19,ESP,app store,98,71,59,46,32
10/7/19,DEU,app store,100,76,52,50,33
10/7/19,FRA,friend referral,99,75,54,41,31
10/7/19,FRA,display,100,76,60,45,40
10/7/19,SVK,paid social,93,75,59,50,35
10/7/19,ITA,direct,95,78,56,50,33
10/7/19,ESP,affiliate,94,75,56,45,33
10/7/19,SVK,direct,100,80,56,47,33
10/7/19,ITA,app store,97,77,55,43,35
10/7/19,ESP,other organic,94,70,53,47,32
10/7/19,GRC,affiliate,94,74,57,47,38
10/7/19,GRC,other organic,90,75,56,46,37
10/7/19,EST,direct,96,72,51,47,35
10/8/19,POL,affiliate,99,75,53,50,37
10/8/19,ESP,friend referral,95,70,51,50,37
10/8/19,PRT,paid search,99,74,56,40,33
10/8/19,GRC,direct,93,72,52,49,39
10/8/19,SVK,app store,100,70,59,48,32
10/8/19,PRT,direct,98,78,57,44,33
10/8/19,BEL,app store,92,79,60,41,32
10/8/19,GRC,affiliate,90,78,59,48,30
10/8/19,ITA,direct,94,78,58,49,36
10/9/19,BEL,direct,96,80,58,44,38
10/9/19,ITA,affiliate,98,77,59,47,39
10/9/19,ESP,paid social,94,76,60,42,34
10/9/19,EST,paid social,93,76,58,50,36
10/9/19,PRT,app store,90,74,51,42,40
10/9/19,PRT,direct,95,79,53,46,31
10/9/19,BEL,app store,95,73,52,48,40
10/9/19,SVK,other organic,93,71,56,50,38
10/9/19,ESP,affiliate,90,70,51,46,30
10/9/19,ESP,direct,94,80,55,40,38
10/10/19,BEL,partnership,94,75,50,50,38
10/10/19,SVK,friend referral,92,74,53,50,39
10/10/19,FRA,app store,100,72,58,45,36
10/10/19,ITA,other organic,100,70,59,49,32
10/10/19,ESP,affiliate,94,76,58,41,34
10/10/19,EST,other organic,98,79,60,50,33
10/10/19,SVK,other organic,97,75,60,50,36
10/10/19,IRL,organic search,90,80,56,47,32
10/10/19,ITA,direct,95,73,54,45,33
10/10/19,GRC,paid search,97,76,53,45,34
10/10/19,DEU,other organic,92,74,56,50,31
10/10/19,FRA,direct,91,77,50,50,32
10/11/19,BEL,affiliate,99,77,56,46,35
10/11/19,DEU,partnership,99,75,57,40,34
10/11/19,POL,display,99,77,57,42,35
10/11/19,PRT,app store,94,78,56,47,34
10/11/19,ITA,paid search,97,74,59,41,34
10/11/19,PRT,other organic,93,77,55,43,37
10/11/19,GRC,direct,99,70,53,49,31
10/11/19,FRA,paid social,91,78,53,48,31
10/11/19,DEU,affiliate,91,71,51,41,38
10/11/19,DEU,affiliate,97,73,51,48,38
10/11/19,FRA,affiliate,100,72,51,47,35
10/11/19,GRC,app store,99,75,55,46,35
10/11/19,DEU,paid search,94,78,51,45,30
10/11/19,PRT,paid social,98,78,55,41,36
10/12/19,GRC,friend referral,95,78,50,49,33
10/12/19,PRT,direct,92,70,54,49,30
10/12/19,FRA,other organic,96,78,54,45,37
10/12/19,PRT,friend referral,92,78,52,41,30
10/12/19,DEU,other organic,90,70,52,48,37
10/12/19,EST,organic search,96,72,53,47,34
10/12/19,SVK,app store,90,70,50,44,33
10/12/19,PRT,organic search,99,75,54,48,30
10/12/19,FRA,app store,97,73,50,48,35
10/12/19,BEL,organic search,98,71,60,46,31
10/12/19,BEL,app store,100,78,56,47,40
10/13/19,BEL,organic search,97,75,60,49,33
10/13/19,PRT,other organic,90,71,54,48,37
10/13/19,IRL,paid social,96,71,60,42,31
10/13/19,SVK,affiliate,90,73,55,41,35
10/13/19,DEU,app store,100,75,51,40,37
10/13/19,ITA,paid social,99,77,50,40,40
10/13/19,DEU,other organic,91,71,56,47,33
10/13/19,GRC,friend referral,97,79,52,42,33
10/13/19,FRA,paid social,98,76,56,50,36
10/13/19,BEL,direct,94,71,54,46,37
10/13/19,ESP,app store,91,80,51,47,39
10/13/19,BEL,other organic,90,79,59,49,36
10/13/19,SVK,paid search,97,79,58,46,39
10/13/19,ESP,app store,97,70,51,43,31
10/13/19,FRA,other organic,99,73,52,49,40
10/13/19,BEL,app store,97,76,56,46,33
10/13/19,ESP,organic search,96,76,52,45,40
10/14/19,ITA,organic search,100,71,50,45,31
10/14/19,POL,partnership,97,73,55,44,32
10/14/19,ITA,affiliate,97,74,51,45,33
10/14/19,DEU,display,100,70,56,43,33
10/14/19,BEL,app store,94,74,53,45,33
10/14/19,IRL,paid search,90,72,54,40,35
10/14/19,DEU,display,99,71,51,46,36
10/14/19,SVK,other organic,97,76,58,43,40
10/14/19,SVK,paid search,91,76,56,40,36
10/14/19,GRC,friend referral,97,72,58,47,38
10/14/19,ITA,app store,98,71,59,47,30
10/14/19,DEU,other organic,95,73,58,44,34
10/14/19,GRC,other organic,93,74,50,45,37
10/14/19,ITA,friend referral,93,74,56,43,39
10/15/19,PRT,direct,91,73,54,47,37
10/15/19,EST,paid social,90,70,56,49,35
10/15/19,IRL,friend referral,91,72,59,40,40
10/15/19,DEU,direct,98,76,60,45,31
10/15/19,POL,direct,99,79,52,48,33
10/15/19,ITA,app store,90,75,54,45,37
10/15/19,GRC,paid search,91,79,53,44,38
10/15/19,GRC,display,92,76,51,49,30
10/15/19,DEU,display,99,72,53,49,35
10/15/19,IRL,paid search,97,79,55,45,31
10/15/19,ITA,friend referral,99,77,53,45,40
10/15/19,ITA,friend referral,100,70,57,40,31
10/15/19,DEU,paid search,96,74,58,44,33
10/15/19,FRA,friend referral,94,71,53,40,35
10/16/19,IRL,paid search,92,79,54,41,30
10/16/19,POL,paid social,91,71,55,43,39
10/16/19,ESP,paid search,99,74,50,46,30
10/16/19,POL,partnership,92,71,52,46,39
10/16/19,BEL,affiliate,96,76,51,45,32
10/16/19,ESP,paid search,93,78,51,49,35
10/16/19,PRT,direct,91,73,52,44,34
10/16/19,EST,direct,98,77,52,46,37
10/16/19,SVK,paid search,90,75,52,49,39
10/16/19,FRA,paid social,94,72,57,49,31
10/16/19,EST,app store,98,75,52,50,37
10/17/19,FRA,paid social,100,70,55,47,36
10/17/19,IRL,paid social,90,72,59,49,34
10/17/19,IRL,other organic,93,76,55,49,38
10/17/19,SVK,paid search,99,73,55,45,38
10/17/19,BEL,organic search,91,75,54,44,35
10/17/19,GRC,direct,98,71,60,43,32
10/17/19,SVK,other organic,100,80,60,47,30
10/18/19,SVK,organic search,99,70,52,46,30
10/18/19,POL,affiliate,99,72,56,41,34
10/18/19,PRT,organic search,98,71,60,43,33
10/18/19,PRT,paid social,100,78,51,45,31
10/18/19,SVK,direct,94,77,57,44,39
10/18/19,BEL,paid search,91,73,55,48,37
10/18/19,GRC,direct,91,78,51,49,33
10/18/19,ESP,paid search,98,72,59,40,33
10/18/19,PRT,other organic,97,80,51,44,34
10/18/19,DEU,organic search,93,74,50,41,40
10/19/19,ITA,direct,90,72,50,45,36
10/19/19,FRA,brand influencer,98,71,51,43,33
10/19/19,DEU,organic search,93,76,57,50,34
10/19/19,FRA,brand influencer,96,73,52,45,31
10/19/19,ESP,paid search,90,70,51,41,38
10/19/19,FRA,partnership,100,75,57,45,36
10/19/19,ESP,affiliate,93,80,59,45,38
10/19/19,GRC,affiliate,100,72,51,50,33
10/19/19,GRC,paid search,92,71,50,42,40
10/19/19,ITA,friend referral,90,73,59,45,31
10/19/19,PRT,app store,91,77,54,48,39
10/19/19,BEL,display,90,79,58,48,35
10/19/19,FRA,affiliate,92,73,58,50,37
10/19/19,GRC,organic search,99,73,57,44,38
10/19/19,EST,other organic,93,71,58,44,32
10/19/19,BEL,friend referral,92,77,55,43,36
10/19/19,BEL,organic search,100,75,51,49,34
10/19/19,BEL,paid search,94,76,59,49,39
10/19/19,PRT,other organic,92,72,58,48,37
10/20/19,NOR,partnership,100,73,55,40,36
10/20/19,NOR,other organic,96,76,51,42,34
10/20/19,ESP,brand influencer,97,72,53,43,40
10/20/19,DEU,other organic,97,71,50,44,34
10/20/19,BEL,partnership,90,71,51,47,40
10/20/19,DEU,organic search,91,79,54,47,38
10/20/19,SVK,paid social,92,77,54,46,36
10/20/19,ESP,paid social,96,73,54,45,35
10/20/19,PRT,friend referral,95,79,51,43,32
10/20/19,FRA,paid social,97,71,57,47,30
10/20/19,BEL,app store,91,70,56,48,39
10/20/19,FRA,app store,100,71,53,44,37
10/20/19,EST,organic search,97,73,58,42,38
10/20/19,FRA,display,98,75,59,46,33
10/20/19,PRT,paid social,94,70,55,40,39
10/20/19,BEL,direct,92,76,52,41,38
10/20/19,ESP,direct,99,79,58,49,35
10/21/19,POL,paid social,90,74,54,49,38
10/21/19,BEL,organic search,97,78,54,50,32
10/21/19,SVK,paid search,97,76,60,45,33
10/21/19,PRT,friend referral,100,75,50,50,32
10/21/19,EST,other organic,100,79,57,42,34
10/21/19,ITA,app store,90,76,50,48,39
10/21/19,ESP,direct,98,71,52,40,31
10/21/19,SVK,paid search,94,78,56,41,37
10/21/19,FRA,other organic,100,78,51,44,34
10/21/19,DEU,friend referral,93,76,55,48,33
10/22/19,ITA,organic search,94,73,59,46,36
10/22/19,FRA,organic search,97,74,53,44,35
