userid,country,day_exposed_to_ad,treatment,signed_up_metal,signed_up_standard
f0f33dc7-b383-4c93-ad72-99429bfde8e8,Spain,2017-03-09,Standard,0,0
2b12246e-2c83-459e-a8f9-9ba71c69ac7e,Spain,2017-03-17,Standard,0,1
bc3b1162-8043-4c03-a614-fb2bcae50bed,Spain,2017-03-29,Metal,0,0
857f1cfc-67b4-414d-aab6-a84698b30762,Spain,2017-03-04,Metal,0,0
74dc2852-6edc-4aa6-9893-f93abe615057,Spain,2017-03-24,Metal,0,0
fbccab0b-e38a-4e78-825f-27c158c73ffa,Spain,2017-03-08,Metal,0,0
aaceed1e-7444-44c2-a8e1-0d76964c2b57,Spain,2017-03-14,Metal,1,0
e5961363-88c3-49a1-9e63-175e7e161026,Italy,2017-03-13,Standard,0,1
56abb34b-d302-4dff-bff7-86f5320490e6,Spain,2017-03-04,Metal,1,0
6a4fbe11-39c0-438a-978a-a34c47759c14,Spain,2017-03-18,Standard,0,0
7c32a7d1-16f1-4a8e-8099-dc6d1c9353a2,Spain,2017-03-04,Metal,0,0
2a690ec6-fc6d-4075-a1ee-562f26731a9d,Spain,2017-03-11,Metal,0,0
e99cd3ae-c69f-45bf-9cee-9b56b4800486,Spain,2017-03-03,Standard,0,0
90b29183-a229-43fa-8d54-af4ba34bcb87,Spain,2017-03-27,Metal,0,0
50d4d876-0a6a-4271-8fa2-2a4a92bf9dab,Italy,2017-03-05,Metal,0,1
525694b2-02f2-46c3-9d5a-6ef37c05607a,Italy,2017-03-14,Standard,0,0
c259281f-3a72-471c-b062-b8853d4d8500,Italy,2017-03-29,Standard,0,1
3dcbd904-5dda-42c1-aa8a-aa85d8a34c02,Italy,2017-03-08,Metal,0,0
8297c263-9b61-477f-b0fd-0a190ea0103d,Italy,2017-03-17,Metal,0,0
385c3e8e-5e5b-46b7-afb2-647edf62bd8a,Spain,2017-03-27,Metal,0,0
03dd3a49-6ff3-4057-b9d6-091a049fff8e,Spain,2017-03-20,Metal,0,0
f0ca0a77-7aab-4f23-abad-939b5aaade93,Italy,2017-03-20,Standard,0,0
d606cb8f-3527-4e10-8b8a-946b757ab0fe,Spain,2017-03-29,Metal,0,1
7b713b5e-d1a5-4bcf-8842-f031b0be7a7d,Italy,2017-03-04,Standard,0,0
8f930dd6-0bc0-4c98-95c6-33bec267cee1,Italy,2017-03-30,Metal,0,0
af57bc00-e315-45df-bec8-d3bdf0ae6126,Spain,2017-03-19,Metal,0,0
dcba89c5-0054-4c9a-9895-9f9c27c356db,Italy,2017-03-20,Standard,0,0
a66f782f-905f-46b4-9872-df8ec36961b0,Italy,2017-03-23,Metal,0,0
027ce8a9-4d47-47a4-b9d5-51173752851f,Italy,2017-03-19,Metal,0,0
e5973270-9131-4158-816a-27fc6d06141b,Spain,2017-03-24,Standard,0,0
ec67e1e7-52ca-4688-a425-38645a29945e,Italy,2017-03-06,Metal,0,1
3c18abee-541a-4262-a451-032d02133d36,Spain,2017-03-06,Metal,0,1
82c1f6ee-3f29-464e-b664-f64337300133,Spain,2017-03-22,Standard,0,1
790cd81d-cbb2-4518-99ec-08aad22dd5c7,Spain,2017-03-12,Metal,0,0
ffdf2f23-92b9-4d57-8064-e47946108b18,Italy,2017-03-08,Standard,0,0
3542af44-d129-417c-9cac-28bfe207478b,Spain,2017-03-30,Standard,0,1
df35852a-8e89-4963-914a-124313700c47,Italy,2017-03-07,Metal,0,0
9dff711b-e5fa-4c1a-8f3f-5bba0d5dab7a,Spain,2017-03-15,Metal,0,0
139a7653-7d87-4629-89cd-9cd9b8c1b038,Spain,2017-03-26,Metal,0,0
b536cb33-cbaf-4b6e-a631-f3bba840e80e,Italy,2017-03-25,Standard,0,1
58137f2b-031a-402a-aceb-aebe7f7738e0,Spain,2017-03-16,Standard,0,1
692233d9-1dad-49a7-8ccb-8a7a2d1b4167,Italy,2017-03-29,Standard,0,0
75e2e815-accb-4802-ada7-851ba6894939,Spain,2017-03-21,Standard,0,0
29136114-2d93-4fcb-b660-2e4b3f29c369,Italy,2017-03-16,Standard,0,0
3fb2ac69-6fbf-4500-b24d-d0d71e4d8a40,Italy,2017-03-13,Standard,0,0
26e141f1-7dce-4fb2-9709-5c160690e47c,Spain,2017-03-16,Metal,0,0
16b44fd0-7d65-4350-badc-2eb5b0912ca8,Spain,2017-03-28,Standard,0,0
78351170-ec63-4fbb-bc1c-b7ef4b5f7630,Italy,2017-03-24,Standard,0,0
a498f24d-d67f-41a7-8c20-4ff407cada40,Spain,2017-03-24,Standard,0,1
69563e14-56d2-4bb4-befe-256c2b8f35e2,Italy,2017-03-24,Metal,0,1
e55aad06-0ce8-4086-83d7-cae1ecd3bab5,Spain,2017-03-09,Metal,0,0
599d2489-4daa-4a35-80df-0db8f87aa141,Italy,2017-03-25,Standard,0,1
9b53ace6-bd78-4700-aea3-f165499e2d95,Italy,2017-03-30,Standard,1,0
3d912400-f0ea-4a6c-ae56-a9bdae33b0bb,Spain,2017-03-22,Metal,0,0
f87f554f-14b9-483b-aa0d-e3c80c29b61b,Italy,2017-03-31,Standard,0,0
52fb908b-d00b-4107-b811-580947f45f28,Spain,2017-03-07,Metal,0,0
c92cb9a9-1cc5-47f7-a2a7-c3d958e90256,Italy,2017-03-09,Metal,0,0
47673809-0422-46fd-97f4-d6fd65001f09,Spain,2017-03-10,Standard,0,0
5d047c91-478b-46cc-b017-d81abb37e9f3,Spain,2017-03-01,Metal,0,0
bc5ca192-db8e-469f-8b30-59dbc00b4914,Spain,2017-03-17,Metal,0,0
1d4e5df7-26ed-4491-8d9a-d83c4bf1922f,Italy,2017-03-04,Standard,0,0
b7975de4-0d2c-4c9b-9247-aad6044817d4,Spain,2017-03-23,Standard,0,1
56c662d5-45c7-4a26-b501-e1a976b5aab8,Italy,2017-03-04,Standard,0,0
bf3f5aa6-f4d6-4280-be41-10202c1e0dc9,Spain,2017-03-19,Metal,0,1
cad9fcf7-27ab-48bc-8716-97b497c872e3,Italy,2017-03-20,Metal,0,0
f3e83ac2-cdf7-405d-bfb6-0c8fe42a199b,Italy,2017-03-25,Standard,0,0
66fa0574-8676-44c5-a3b7-5c37b70adf87,Spain,2017-03-05,Standard,0,0
a81060ec-23e3-44d8-8317-9bc48d305d3e,Italy,2017-03-23,Metal,0,0
223b8b38-3cfc-4e68-a50f-f5419797003a,Italy,2017-03-04,Standard,0,1
6b463de2-87e6-4cef-b4ce-d51cc16e9901,Spain,2017-03-28,Metal,0,0
e958380e-e023-4694-940d-1953a2069a29,Italy,2017-03-04,Metal,0,0
e873743d-5bfa-4327-8e1c-85846e070414,Italy,2017-03-11,Standard,0,0
1995c78b-7519-45c9-8682-4ecaeb66fd0f,Spain,2017-03-16,Standard,0,0
7a98eff7-a57b-4410-bd06-1041b84e25f2,Spain,2017-03-19,Standard,0,0
b4a1d22a-e685-483d-9719-46a6cd8ae994,Spain,2017-03-20,Standard,0,0
94205097-633a-48e5-b2f0-e572b04eac01,Italy,2017-03-22,Standard,0,0
07ce2f02-3be6-4ee7-8cb0-b8efae52dc78,Spain,2017-03-03,Metal,0,0
fff2b70d-25a4-4959-a96a-311781e6b94f,Spain,2017-03-18,Metal,0,0
b4dd277e-fc6c-484c-85c7-d148e43f507b,Spain,2017-03-30,Metal,0,0
23667b31-5426-4db3-b5a8-7d768554be1e,Italy,2017-03-01,Metal,0,0
77db7177-1f51-48d0-87f9-01fa61dad043,Italy,2017-03-11,Standard,0,0
7376baec-f418-40ac-9ab4-5c8c9e0ca0f3,Italy,2017-03-24,Standard,0,0
f91b70b4-907c-41d5-a803-3e59a8cec01e,Italy,2017-03-23,Metal,0,0
e0142db0-7da8-4cdb-bef0-21d1fe76ff19,Spain,2017-03-02,Standard,0,0
e9d0a08a-360f-4210-aec3-b1e61da03386,Italy,2017-03-27,Standard,0,0
0f60bd1e-6eef-42a2-9364-f46ab5cd2ab9,Spain,2017-03-09,Metal,0,0
77e0c914-ab53-4109-8e94-104ca1171dc0,Spain,2017-03-28,Standard,0,0
41646435-ee78-4fcf-88f1-edaa702a7e8b,Italy,2017-03-25,Metal,0,0
4d2952ed-28d4-492f-9f7c-cbe9b74ddec8,Spain,2017-03-20,Standard,0,0
5de15b0f-e4f5-4222-8bbb-d79c20a6ec88,Spain,2017-03-29,Standard,0,0
60ab0ea8-b262-44c9-8729-2cf09ea681ff,Italy,2017-03-19,Standard,0,0
44b5fae4-e2c9-4705-903d-a7c976e6af7a,Italy,2017-03-14,Standard,0,0
f77b3ae5-0dea-4eac-89dd-ebe115ec3e5a,Italy,2017-03-07,Metal,0,0
cd0b24dd-8726-41c0-af85-bed98d1ab66e,Italy,2017-03-28,Standard,0,0
11025c39-7947-4aff-a35d-0fc94c26e527,Italy,2017-03-01,Standard,0,0
6d00d357-ab5d-427d-a1ab-602f8017084e,Spain,2017-03-02,Standard,0,0
d437fe44-9205-4c9e-b193-843864f70fa1,Italy,2017-03-03,Standard,0,0
bbdfb8ee-3018-45eb-850e-e6fa8b0d3891,Spain,2017-03-08,Metal,1,0
659fa085-3f00-4427-b81c-fe7868827a35,Italy,2017-03-03,Metal,0,1
690be071-1bdd-4ef5-a1ef-690f9dfcb121,Spain,2017-03-19,Metal,0,0
0e61208f-a855-4449-a147-d54f0d332eb1,Italy,2017-03-10,Metal,0,0
0f7349f6-44a0-468b-ba77-86490e16c22d,Spain,2017-03-22,Standard,0,1
f3e0b140-ca24-4a58-8529-04e120ffe634,Spain,2017-03-18,Standard,0,0
adb71114-2225-4fc7-801b-a4131e70f8bd,Spain,2017-03-23,Metal,0,1
cfe15d2b-b419-442b-b751-ca3be927cfcb,Spain,2017-03-16,Metal,1,0
625faab2-0c9a-4058-8c70-fc837c8d7491,Italy,2017-03-13,Standard,0,0
450eb4aa-aa77-4f37-af97-fe627b1f1c96,Spain,2017-03-25,Standard,0,0
d3ab5df6-1e3f-4dd0-905e-01c59b087474,Italy,2017-03-21,Standard,0,0
d8fd24ff-1c4e-42b5-bfb6-08c4072c5b31,Italy,2017-03-06,Standard,0,0
ba7d3b2e-e957-4e2d-aa5f-4073f9262f0f,Spain,2017-03-06,Metal,0,0
350c41a4-ec39-47fe-b85e-d18c0f97eded,Spain,2017-03-07,Standard,0,0
a648af5b-371f-4cda-ae1b-80c81e660370,Italy,2017-03-30,Metal,0,0
43aea25c-1e64-4e21-a1b9-c7f00c538b37,Italy,2017-03-30,Standard,0,0
47596d40-1dfa-4325-b9b6-30f5b1b1e49e,Spain,2017-03-28,Metal,0,0
29f6a0eb-f4be-4e2f-aa60-36a835efc857,Spain,2017-03-01,Metal,0,0
f4e4f252-c3b3-4924-affb-f47aa69e92de,Italy,2017-03-15,Metal,0,0
7a79c4b5-0c9d-43e8-afa7-3e6326c4ff18,Spain,2017-03-26,Standard,0,0
05a19e76-ade6-498e-90d9-1a12d49af28b,Italy,2017-03-23,Standard,0,0
2ab2cbf8-5909-49a0-8328-05dc60a203f8,Spain,2017-03-01,Metal,0,1
1445701b-5c85-4fe5-9506-adc56f813f1a,Spain,2017-03-15,Standard,0,0
81896f59-3568-4ff2-9efc-65dcfa9f478f,Italy,2017-03-21,Standard,0,0
b94450a7-aca9-4e7a-990a-97a9a6a49fa4,Spain,2017-03-22,Metal,0,1
eea9cb2f-65b8-4508-bab1-1715e56d2814,Spain,2017-03-01,Metal,0,0
a7838b37-b76f-4a95-8156-10855d583c0f,Italy,2017-03-25,Standard,0,0
eab828b2-5c2d-45a8-95a7-9b9480c9b222,Spain,2017-03-04,Metal,0,0
d6ead8e1-16a6-4d48-972c-843e99736554,Italy,2017-03-14,Metal,0,0
24019939-e06e-46ec-b943-440b24d16c9f,Spain,2017-03-24,Metal,0,0
88c18493-1440-4bf4-a8f6-36e753b6fd66,Italy,2017-03-13,Metal,0,0
6e2675b5-85b0-439b-915c-ff9eab985d15,Italy,2017-03-20,Standard,0,0
a1e71dfd-c9d9-4dcd-97c0-1d2a8f5760a9,Spain,2017-03-27,Standard,0,0
136ec5bd-f1be-4a9f-9a0b-9acc6c7b5de9,Italy,2017-03-22,Standard,0,1
57b662f5-3e5a-440f-b8cd-1cf26b8c5f7a,Italy,2017-03-23,Metal,0,0
e1e3eb16-f022-41af-8e9c-746ea695442f,Spain,2017-03-21,Metal,0,0
c441e864-cbab-4e8c-868f-bc334182ef26,Spain,2017-03-23,Standard,0,0
ce749215-5734-499c-a6f9-7cfddd40fe29,Italy,2017-03-01,Standard,0,0
15d1dfb7-451a-4a88-97ab-3b6cee35f4da,Italy,2017-03-19,Standard,0,1
9337f605-8d54-4356-8b68-e1dbb680954d,Italy,2017-03-02,Metal,0,0
f5cf11a1-18d7-41a5-9592-0160392bc566,Spain,2017-03-09,Standard,0,0
68aa0af3-783d-47bf-8d35-859381544997,Italy,2017-03-01,Standard,0,0
cc72dc64-ae83-4edd-a3f5-652b5dc15a17,Spain,2017-03-09,Standard,0,1
b9a49fab-8e09-4162-be65-c543d728fea3,Spain,2017-03-27,Metal,0,0
a4b81bf0-243b-4693-ad34-f041431afbd9,Italy,2017-03-07,Metal,1,0
e9b35301-cd5e-4172-9faf-67baeb247182,Spain,2017-03-09,Standard,1,0
d709e766-aad4-4e2d-bca9-ffd1acf9f185,Spain,2017-03-06,Metal,0,1
5589f894-1354-48f3-b910-662e815923b8,Spain,2017-03-14,Standard,0,0
ec19a466-e2b8-4cde-bb6c-20c2ce6c1dc4,Italy,2017-03-19,Metal,0,0
08ae1ff7-4b1c-408b-8fdb-03dd0b31119c,Spain,2017-03-16,Metal,0,0
7c76cd2e-f981-4d86-b1e3-bd3b888da98c,Spain,2017-03-26,Standard,0,0
c21aecb4-0c13-4940-9ef7-fa4f5a90f0cc,Italy,2017-03-08,Metal,0,1
720dceb2-b011-4123-926f-2e95dc77bbd1,Spain,2017-03-19,Standard,0,0
4bd9df1a-a352-4a5f-b757-b3e2835458bb,Spain,2017-03-27,Standard,0,0
223f39e6-f8fe-4f43-ae68-3f2fc87fa028,Spain,2017-03-20,Standard,0,0
219f7b1a-eaea-44f4-86dd-4767ac09e54a,Italy,2017-03-02,Standard,0,0
52194f8d-1992-4b59-987a-1cbcd285d442,Spain,2017-03-01,Metal,0,0
ebd74308-c19c-418d-af59-4bd074085646,Spain,2017-03-09,Metal,0,0
44af4095-9ee5-4b10-91dc-e60c7b3bae7e,Spain,2017-03-25,Standard,0,0
7cbbbb63-ea58-405f-a7f1-781b82afd418,Spain,2017-03-22,Metal,0,0
2b2279f3-d5ef-44d2-bdfe-5ef3e3a0ad23,Italy,2017-03-04,Metal,0,0
19112cce-d4ed-4c0e-8b53-59aec68c4a24,Italy,2017-03-14,Metal,0,0
c917e107-a90c-4189-b1d2-23a3cc6299ce,Spain,2017-03-12,Standard,0,0
c2a4f078-6f22-44aa-9723-c6599617776e,Italy,2017-03-15,Metal,0,0
ef4290c8-ff06-4b26-8fed-71928cadaace,Italy,2017-03-03,Standard,1,0
80da0228-ec0a-4dff-9dbb-f3d113ca74a1,Spain,2017-03-27,Standard,0,0
9f4b0519-41b2-4754-8277-4b3367952f34,Spain,2017-03-17,Metal,0,0
0aab8a55-b114-4475-ae81-1bb86cbc9315,Italy,2017-03-22,Standard,0,0
2406805d-e36f-4af4-bfbb-b424cdac3a04,Spain,2017-03-16,Metal,0,0
1b11aff2-f062-4d01-923c-d057f01b8052,Italy,2017-03-24,Metal,0,0
86fa36a8-ef13-4b14-a366-78aba0c3c4d4,Spain,2017-03-13,Standard,0,1
81589ddf-b037-4d17-b97b-bd4b4113d989,Italy,2017-03-18,Standard,0,0
08863bfd-459c-4e2b-bc89-a6cd2e1a02b4,Italy,2017-03-21,Metal,1,0
eafdc9b8-b082-436b-bd73-bc91b243f7e7,Spain,2017-03-02,Metal,0,0
e057ad1d-9b1e-4ef8-b349-08a9558ba58b,Italy,2017-03-05,Metal,0,0
338098e8-0329-45f4-acfd-a250a25249ca,Spain,2017-03-13,Standard,0,0
1e3abd19-fd6e-4558-9566-7c5ee150810a,Spain,2017-03-02,Metal,0,0
e21d3e2e-e8d0-489b-b8e0-406469efc3c5,Italy,2017-03-19,Standard,0,0
7aa20bd3-8444-4937-bdba-dea6808a6742,Spain,2017-03-28,Metal,0,0
9a6d8343-417d-46e3-891a-d7a6c79953b7,Spain,2017-03-23,Metal,0,0
85fa80b1-861f-4bd9-bbf2-1dc8f71e5220,Italy,2017-03-25,Metal,0,0
7af32745-6ec7-4cce-9f8d-95df107aa44b,Italy,2017-03-20,Metal,0,0
be4ada50-dff0-40c5-953b-072ee4a5bba6,Spain,2017-03-09,Standard,0,0
7bd6a8ed-9cb4-4541-bc84-995df070956c,Spain,2017-03-03,Metal,0,0
be971f2a-97c9-4db0-a9ff-e10d4dac68ad,Italy,2017-03-23,Standard,0,0
56ebe398-ae37-42d4-bec7-0d5d5c75c87e,Italy,2017-03-30,Metal,0,0
2e332d0b-c839-4a70-8eb6-9499847ec3ed,Spain,2017-03-22,Metal,0,0
ec4ad3f1-3fd5-4e7f-b2e8-e091363b3c43,Spain,2017-03-22,Metal,0,0
372a5a0e-547d-4866-98ff-fc9c37a039a1,Italy,2017-03-28,Standard,0,0
c0d6ab0a-053b-4f3c-b23b-c18257320795,Italy,2017-03-18,Metal,0,0
54ff3339-aedb-4786-b422-a909bc5a24ef,Spain,2017-03-14,Standard,0,1
d59dfe88-314d-4c9a-bd9b-9d32e6a1d2b2,Spain,2017-03-12,Metal,0,1
fd0bc1cf-5ea1-4152-b2af-e38cd1aa18d0,Spain,2017-03-01,Standard,0,1
43262234-a449-4e72-8ca7-c13d69516a3b,Italy,2017-03-03,Standard,0,0
7f26a78c-357d-49e6-a91b-e43612a55ba1,Italy,2017-03-11,Standard,0,0
eaa69456-450c-4546-aee4-0fb4b08fc665,Italy,2017-03-23,Metal,0,0
847dfeec-1898-4763-96f2-a328883e73f3,Italy,2017-03-27,Standard,0,0
b009cb1b-d0e1-427c-bcd0-36430baa4307,Italy,2017-03-01,Metal,0,0
3bde55d1-3e93-422c-b9de-2a27f594d448,Italy,2017-03-18,Metal,0,0
ca8efa55-3321-443b-8d0b-1493b3efc002,Italy,2017-03-16,Metal,0,0
aaca8faa-1861-4966-a752-26771cfcaf8e,Spain,2017-03-23,Metal,0,0
d8bd31b0-1c93-4bf9-b71e-e1be9f242488,Spain,2017-03-11,Standard,0,0
1fbf7b45-a362-416b-9060-37f77fcf45b4,Italy,2017-03-29,Metal,0,0
54697932-42df-4fcc-a95c-6680ed407aa0,Italy,2017-03-17,Metal,0,0
7fff1ad9-db0b-467a-9cce-5ae814ec1116,Spain,2017-03-05,Metal,0,0
25c423bd-b521-48a9-b090-15851aacc021,Italy,2017-03-06,Metal,0,0
468a0901-fcfa-4e04-92c6-bb4c4c03a13b,Italy,2017-03-29,Metal,0,0
c34e8cc9-165d-43ee-99e3-70e2f639308c,Spain,2017-03-14,Metal,0,1
f81a413a-805b-424f-9015-a14c5e920197,Spain,2017-03-05,Metal,0,0
61728d87-4548-4c93-acfc-c75d0a44bf85,Spain,2017-03-21,Metal,0,0
95a2c8e1-1ab7-494f-bafa-94fcfaa1c497,Italy,2017-03-25,Metal,0,0
8329620f-cb81-4858-8d30-eabd6e78a3e3,Italy,2017-03-24,Metal,0,1
c3106bc5-141d-4079-9ee0-d4ea3ef6d41e,Italy,2017-03-22,Metal,0,0
d1f1afb6-91e3-486a-b914-b781437a139e,Italy,2017-03-26,Standard,0,0
c6a4db2c-ab2a-4b20-b14d-be1e099dda29,Spain,2017-03-03,Metal,0,0
2b6c49f1-6bb2-4d01-829a-582953afe372,Spain,2017-03-16,Metal,0,0
72c85308-bc4b-4906-a375-5f65f8bedeea,Italy,2017-03-27,Standard,0,0
abe2af9c-1aa8-4a5b-b228-d6be113acdfe,Spain,2017-03-21,Standard,0,0
7ad3610e-9380-470d-a80b-96f1008a7502,Italy,2017-03-07,Standard,0,0
4cfcfc26-41a3-4307-b5c6-f8cd9d12c544,Spain,2017-03-21,Metal,0,0
db177e70-027b-434e-8946-d5f3e96b3dcc,Spain,2017-03-01,Standard,0,0
1b58cdb3-019e-43ff-84a0-29a0367af32d,Spain,2017-03-02,Standard,0,0
de3c83b6-5398-4422-ada4-63d748eb3cd0,Italy,2017-03-22,Standard,0,0
933c9463-05c6-4281-adc8-b1185b040882,Spain,2017-03-02,Standard,0,0
cd3cbdaf-de6a-4b55-afaa-fe606e58a22e,Italy,2017-03-23,Metal,0,0
416bfb85-3432-4d1e-95e3-8751271d0aa5,Italy,2017-03-16,Metal,0,0
be3898a3-7075-48a1-9463-bf93010ccf89,Italy,2017-03-30,Metal,1,0
d674b188-ba44-460d-a83f-6449307d0fad,Spain,2017-03-12,Standard,0,1
863bc41d-6718-4356-a0db-1fe8c165e54a,Spain,2017-03-21,Standard,0,0
a25a29f2-466f-4b47-ba86-2b2813d1bf7d,Italy,2017-03-16,Standard,0,1
1d48ab6b-1036-42be-9239-a287113423ec,Spain,2017-03-28,Metal,0,0
9e819015-713a-4a29-be49-f3a6f14d8c15,Spain,2017-03-20,Standard,0,1
8f8d528a-ed3b-4c8b-a17f-526bcc6e1108,Italy,2017-03-25,Standard,0,0
580f048f-4881-44ae-a5ca-7f6057aff6b2,Spain,2017-03-24,Metal,0,0
da34fef9-ca1f-4bde-8dbb-a43c7faa461e,Italy,2017-03-01,Metal,0,0
2be66f13-1a18-4305-b73f-a0de8ca688f1,Spain,2017-03-29,Metal,0,0
4860c542-90c0-42f0-be5b-994d47f42656,Spain,2017-03-06,Standard,0,0
64212719-d106-4603-aa98-c0939dbe9bbc,Italy,2017-03-09,Metal,0,0
99927a87-a637-4873-8a34-f9713ace4960,Italy,2017-03-23,Standard,0,0
8d758aa3-ba52-4c80-9cd4-e1d1b6cbc09e,Italy,2017-03-01,Standard,0,0
f6f79d4a-b88d-43d7-8700-dba16bc4624e,Italy,2017-03-26,Metal,0,0
450a96b4-babb-4b4d-816e-cc5a9ab502fd,Italy,2017-03-22,Standard,0,0
a5517473-29b4-4309-9e75-18b38cf61d01,Spain,2017-03-09,Metal,0,0
32f1164b-7fcc-4fdc-bbb6-ac6520ded7ff,Spain,2017-03-24,Standard,0,0
8cb4fbe9-5897-4706-8e9a-34c7150bcf4a,Italy,2017-03-21,Metal,0,0
0a3eed5b-2168-438b-9a26-f2bf087dbe24,Italy,2017-03-07,Standard,0,0
576bd9a7-5656-466a-ac9f-38292e892a15,Spain,2017-03-14,Standard,0,0
ae75a211-efaf-4af4-9040-64e135a97699,Spain,2017-03-26,Standard,0,0
02d681eb-1989-410a-8a94-6a364ec33526,Italy,2017-03-27,Metal,0,1
c605a91f-5a1f-43a2-bd19-1f5a37c72fa4,Italy,2017-03-11,Standard,0,0
998328cb-6a11-49d9-9de5-e01c419d634c,Italy,2017-03-24,Metal,0,0
b955fdd8-818c-4b7f-90fd-104bc70e3a84,Spain,2017-03-21,Metal,1,0
510c8f14-a7ce-4958-b5a4-e02cb98bd6f8,Spain,2017-03-15,Standard,0,0
0b353c8d-fbaf-48f4-9c46-3c44e4ade35c,Italy,2017-03-29,Standard,0,0
bf2694d4-9689-479a-b4dd-dfd878f301ea,Italy,2017-03-13,Metal,0,1
c0a84d52-0138-4fac-9af9-8d64db23292f,Italy,2017-03-22,Metal,0,1
4110dfff-f557-4638-87c8-5f2541064194,Spain,2017-03-04,Standard,0,0
bd7b7ec2-ebc0-4339-ae6c-7ceb09a13a4a,Italy,2017-03-14,Standard,0,0
72106a8a-ff5a-4a18-87b8-e531da645529,Italy,2017-03-14,Metal,0,0
9a9c3345-b353-40bc-b8cc-bf4f6996c54b,Italy,2017-03-16,Standard,0,1
965caab8-c175-4815-b807-3c961bc62060,Spain,2017-03-06,Standard,0,1
435ea878-bdc0-4a45-83a1-d74e37a9278e,Italy,2017-03-14,Standard,0,0
58952fa1-429a-4f19-bcf3-4a9fcd306855,Spain,2017-03-11,Standard,0,0
95f27d37-6d81-45af-ad8b-b29ac60d5b49,Spain,2017-03-08,Metal,0,0
f0009930-c528-4dc6-904c-48d8a18ceddd,Spain,2017-03-04,Metal,0,0
62619b66-c550-422f-8019-42ececaf9f22,Spain,2017-03-30,Metal,0,0
efa9f990-d244-44e3-8924-8325ddfeb4cc,Italy,2017-03-10,Metal,0,0
c7bc70bf-ce4b-4c31-88c3-c7b66cf108ea,Italy,2017-03-05,Metal,0,0
66dc0e5f-d3e4-432e-a193-b6d854f00c1d,Spain,2017-03-03,Standard,0,0
1aa864b3-1246-4669-9b0c-96cac08626b6,Spain,2017-03-25,Metal,0,0
53898066-8bc5-4dcd-b519-7efd04cf34d5,Italy,2017-03-21,Standard,0,1
88ea41a9-0a77-49db-af4c-7821d3655e92,Spain,2017-03-27,Metal,0,0
3fe95518-8707-42b3-80bc-c02a95172d94,Italy,2017-03-18,Metal,0,0
6a094de4-e32d-4c87-8959-27331bafd532,Italy,2017-03-30,Metal,0,0
7b184e7d-2e6f-4975-9e3f-275ca8f34ae6,Italy,2017-03-19,Metal,0,0
75178278-32e0-4732-8fc9-b78f3432a709,Spain,2017-03-20,Standard,0,0
06fdec7b-a58e-4d6f-b000-f31c54eefb3c,Italy,2017-03-18,Standard,0,0
daebbd8a-4c9f-4aec-85cb-37b2be062943,Italy,2017-03-09,Metal,0,0
5e89586a-1974-435a-8113-563fd0fdcab4,Italy,2017-03-26,Metal,0,0
f94ce07c-5007-452f-a443-2adba4f1dae1,Italy,2017-03-30,Standard,0,0
0f28679a-c56d-4abb-86e3-033015a1e6d6,Italy,2017-03-22,Standard,0,0
a5548c26-450f-4d9d-b7e2-6c551413a42e,Spain,2017-03-18,Standard,0,0
61411d96-9fa5-4fd0-8022-56cc9d97ab9a,Spain,2017-03-20,Standard,0,1
9558dfce-b468-49c5-8961-fad32be57798,Italy,2017-03-13,Metal,0,1
f4acaf05-f1e1-4451-99dc-ec28dd5fef15,Spain,2017-03-25,Metal,0,0
8c9b8a25-70f1-4fce-b803-60423b111c21,Spain,2017-03-05,Standard,0,0
cd9255aa-6294-4a48-881d-8feee7df0dcc,Spain,2017-03-16,Metal,0,0
0f610c5f-8b3a-43fd-8705-d93b40526e20,Spain,2017-03-19,Metal,0,0
6ffb5a13-4715-403b-835a-ae7b73d21c72,Italy,2017-03-24,Standard,0,0
9bcc624d-c086-4696-aff7-2f2a4853dfaf,Spain,2017-03-19,Metal,0,0
b180b40e-c239-4389-a2fe-5919699628a9,Italy,2017-03-12,Metal,0,0
cc0528f6-ed4b-41a6-9215-715d0ad44575,Spain,2017-03-31,Standard,0,0
9237509a-2838-436b-9a25-7650aee771ed,Spain,2017-03-13,Standard,0,0
5e6d789b-a85d-43cc-84d8-c0191a591efe,Italy,2017-03-23,Standard,0,0
5493c203-5151-42c4-b908-9955eef3c3e1,Italy,2017-03-07,Standard,1,0
c8ee8459-fe58-4686-966e-070d120a5599,Italy,2017-03-25,Metal,0,0
838bc96e-b6cc-46f2-8aac-6574f1ea4012,Spain,2017-03-21,Metal,0,0
d5554f51-7d72-410c-aa79-b44758d3590b,Italy,2017-03-07,Standard,0,0
444f31b5-5ced-4045-b6f6-7cd709c6b61b,Italy,2017-03-01,Standard,0,0
5430f966-c01e-476b-bc3b-ac5095be5d4d,Italy,2017-03-23,Standard,0,1
ab702eca-5ba8-491a-85b1-4933fd9aded2,Spain,2017-03-01,Standard,0,0
6abcc9ff-43bb-4118-acfd-4348ef0e3084,Spain,2017-03-09,Standard,1,0
06b4a13e-ceb2-470d-8ea5-4d625257f5f1,Spain,2017-03-21,Metal,0,0
f85a9ac6-84c9-4a0c-8d9d-d2eac5e53da8,Italy,2017-03-05,Metal,0,0
2536f033-85eb-473d-9046-e8ca2924eb88,Spain,2017-03-09,Metal,0,0
1de90f0f-c469-4497-943b-c63291fed90a,Italy,2017-03-09,Metal,0,1
